GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
1500000US250277373003,250277373003,"Block Group 3, Census Tract 7373, Worcester County, Massachusetts",573,97,0,12,23,39,20,31,0,12,23,37,73,58,0,12,0,12,22,34,23,35,106,73,62,50,109,98,32,32,37,35,43,39
1500000US250277373004,250277373004,"Block Group 4, Census Tract 7373, Worcester County, Massachusetts",713,118,59,43,20,33,0,12,18,29,65,57,67,76,0,12,0,12,10,17,10,17,91,57,84,51,68,58,41,38,142,84,38,37
1500000US250277381001,250277381001,"Block Group 1, Census Tract 7381, Worcester County, Massachusetts",542,96,26,27,0,12,0,12,8,12,9,15,66,64,31,26,35,40,10,14,31,35,66,53,123,79,54,33,46,35,14,15,23,22
1500000US250277381002,250277381002,"Block Group 2, Census Tract 7381, Worcester County, Massachusetts",516,86,37,31,0,12,0,12,19,21,7,13,8,12,8,14,38,46,29,23,72,56,20,22,62,45,21,22,57,38,39,35,99,45
1500000US250277381003,250277381003,"Block Group 3, Census Tract 7381, Worcester County, Massachusetts",704,81,20,21,22,24,18,21,20,22,38,30,0,12,16,17,15,16,53,34,63,54,0,12,41,29,79,49,58,33,133,60,128,52
1500000US250277382011,250277382011,"Block Group 1, Census Tract 7382.01, Worcester County, Massachusetts",729,61,9,14,0,12,21,20,18,19,8,12,0,12,0,12,32,47,8,13,63,57,58,35,72,40,104,52,135,65,70,38,131,45
1500000US250277382012,250277382012,"Block Group 2, Census Tract 7382.01, Worcester County, Massachusetts",777,73,48,29,10,15,15,17,27,25,10,16,59,44,48,33,8,13,60,53,34,29,71,46,49,31,58,37,83,43,92,51,105,48
1500000US250277382021,250277382021,"Block Group 1, Census Tract 7382.02, Worcester County, Massachusetts",1245,113,0,12,43,68,14,22,28,34,0,12,61,76,0,12,0,12,0,12,15,24,60,44,201,88,126,68,157,95,195,78,345,82
1500000US250277382022,250277382022,"Block Group 2, Census Tract 7382.02, Worcester County, Massachusetts",1124,120,86,88,30,34,0,12,117,100,0,12,14,23,32,37,16,25,28,32,56,71,121,67,123,61,115,75,131,97,48,45,207,79
1500000US250277391001,250277391001,"Block Group 1, Census Tract 7391, Worcester County, Massachusetts",481,114,0,12,12,18,0,12,0,12,0,12,42,66,22,25,48,49,21,24,15,18,11,19,105,69,40,37,18,27,69,54,78,59
1500000US250277391002,250277391002,"Block Group 2, Census Tract 7391, Worcester County, Massachusetts",361,93,11,18,14,23,45,71,0,12,0,12,0,12,0,12,13,22,0,12,0,12,35,41,43,44,29,36,12,20,66,54,93,64
1500000US250277391003,250277391003,"Block Group 3, Census Tract 7391, Worcester County, Massachusetts",868,142,17,27,8,14,74,84,47,38,0,12,20,23,43,72,0,12,0,12,16,25,44,41,85,51,92,59,102,68,194,98,126,74
1500000US250277391004,250277391004,"Block Group 4, Census Tract 7391, Worcester County, Massachusetts",651,123,0,12,37,45,0,12,0,12,18,30,26,31,9,14,0,12,0,12,37,41,27,42,49,41,24,31,93,64,20,33,311,116
1500000US250277391005,250277391005,"Block Group 5, Census Tract 7391, Worcester County, Massachusetts",945,156,0,12,13,20,15,27,0,12,29,33,88,77,32,52,0,12,11,17,53,51,138,97,218,109,30,35,130,84,96,68,92,64
1500000US250277392001,250277392001,"Block Group 1, Census Tract 7392, Worcester County, Massachusetts",347,93,0,12,0,12,0,12,0,12,0,12,12,19,0,12,45,74,0,12,16,25,20,26,34,25,28,32,59,46,92,58,41,46
1500000US250277392002,250277392002,"Block Group 2, Census Tract 7392, Worcester County, Massachusetts",720,118,35,36,20,31,15,23,0,12,12,19,26,29,20,29,15,25,53,42,70,64,58,51,165,97,86,52,15,23,93,69,37,34
1500000US250277392003,250277392003,"Block Group 3, Census Tract 7392, Worcester County, Massachusetts",722,147,63,76,0,12,0,12,0,12,8,16,72,76,13,21,14,24,18,28,119,97,143,97,128,86,51,57,68,53,14,25,11,19
1500000US250277392004,250277392004,"Block Group 4, Census Tract 7392, Worcester County, Massachusetts",712,121,51,47,15,24,28,32,73,64,0,12,42,49,0,12,0,12,32,39,0,12,112,78,67,38,38,37,80,58,86,77,88,57
1500000US250277393001,250277393001,"Block Group 1, Census Tract 7393, Worcester County, Massachusetts",594,71,28,25,19,22,9,15,9,15,27,24,7,11,16,19,25,23,9,13,9,16,17,18,131,48,115,46,49,36,74,38,50,35
1500000US250277393002,250277393002,"Block Group 2, Census Tract 7393, Worcester County, Massachusetts",860,100,32,29,0,12,18,20,27,23,0,12,17,19,39,46,28,26,46,39,94,54,126,58,156,74,111,60,37,34,54,35,75,43
1500000US250277394001,250277394001,"Block Group 1, Census Tract 7394, Worcester County, Massachusetts",382,84,0,12,0,12,0,12,0,12,0,12,63,59,0,12,0,12,14,21,15,24,12,18,15,24,31,25,27,32,52,41,153,72
1500000US250277394002,250277394002,"Block Group 2, Census Tract 7394, Worcester County, Massachusetts",514,92,0,12,0,12,0,12,15,25,13,21,14,22,0,12,0,12,0,12,40,40,26,31,99,57,27,28,44,42,50,47,186,73
1500000US250277394003,250277394003,"Block Group 3, Census Tract 7394, Worcester County, Massachusetts",898,142,32,37,27,30,0,12,68,71,122,92,0,12,17,27,8,14,0,12,0,12,17,26,129,90,73,56,94,77,159,82,152,63
1500000US250277394004,250277394004,"Block Group 4, Census Tract 7394, Worcester County, Massachusetts",636,94,0,12,0,12,0,12,0,12,0,12,0,12,8,14,17,27,10,18,42,38,52,44,58,38,114,60,114,59,79,56,142,93
1500000US250277394005,250277394005,"Block Group 5, Census Tract 7394, Worcester County, Massachusetts",656,133,46,44,35,41,0,12,74,93,66,80,45,43,0,12,49,81,0,12,22,26,64,55,52,47,86,80,34,37,34,52,49,43
1500000US250277395001,250277395001,"Block Group 1, Census Tract 7395, Worcester County, Massachusetts",905,118,0,12,0,12,0,12,64,51,40,31,35,32,0,12,0,12,0,12,22,36,11,18,48,44,97,66,97,77,137,71,354,104
1500000US250277395002,250277395002,"Block Group 2, Census Tract 7395, Worcester County, Massachusetts",196,67,14,23,0,12,0,12,22,34,0,12,0,12,0,12,0,12,0,12,39,44,16,26,20,29,11,17,0,12,0,12,74,51
1500000US250277395003,250277395003,"Block Group 3, Census Tract 7395, Worcester County, Massachusetts",1120,136,17,27,17,28,71,72,19,29,0,12,42,49,15,22,39,42,13,22,45,27,13,21,176,114,175,87,96,58,176,95,206,92
1500000US250277395004,250277395004,"Block Group 4, Census Tract 7395, Worcester County, Massachusetts",342,108,0,12,0,12,0,12,0,12,0,12,17,28,15,26,17,26,0,12,38,58,20,23,39,31,83,60,51,77,43,42,19,31
1500000US250277401011,250277401011,"Block Group 1, Census Tract 7401.01, Worcester County, Massachusetts",499,79,0,12,10,17,19,29,8,13,0,12,0,12,0,12,15,17,21,34,14,16,39,35,112,58,85,46,20,21,95,55,61,37
1500000US250277401012,250277401012,"Block Group 2, Census Tract 7401.01, Worcester County, Massachusetts",702,89,7,12,14,21,7,10,0,12,11,16,14,16,6,9,24,23,0,12,12,14,41,32,104,72,70,47,87,47,56,35,249,77
1500000US250277401013,250277401013,"Block Group 3, Census Tract 7401.01, Worcester County, Massachusetts",649,70,6,10,0,12,14,16,30,32,18,19,7,11,11,9,9,16,17,19,13,15,6,10,103,66,40,31,126,61,91,58,158,57
1500000US250277401021,250277401021,"Block Group 1, Census Tract 7401.02, Worcester County, Massachusetts",1033,108,14,23,13,21,40,60,3,15,24,28,41,40,0,12,12,19,25,28,78,73,107,78,162,79,131,70,108,67,99,61,176,71
1500000US250277401022,250277401022,"Block Group 2, Census Tract 7401.02, Worcester County, Massachusetts",552,102,15,24,0,12,0,12,0,12,0,12,0,12,26,40,72,74,15,23,0,12,58,64,22,24,129,70,35,31,67,47,113,68
1500000US250277401023,250277401023,"Block Group 3, Census Tract 7401.02, Worcester County, Massachusetts",597,94,15,25,0,12,10,16,0,12,23,26,51,79,41,40,0,12,18,23,23,27,58,73,76,54,45,46,65,54,63,48,109,58
1500000US250277402001,250277402001,"Block Group 1, Census Tract 7402, Worcester County, Massachusetts",318,62,0,12,8,13,8,12,19,24,6,11,0,12,0,12,8,12,0,12,10,15,102,55,0,12,67,48,13,17,39,33,38,30
1500000US250277402002,250277402002,"Block Group 2, Census Tract 7402, Worcester County, Massachusetts",528,72,23,14,44,42,0,12,27,24,10,15,29,36,17,19,0,12,8,13,7,12,66,47,75,47,70,38,15,17,50,44,87,44
1500000US250277402003,250277402003,"Block Group 3, Census Tract 7402, Worcester County, Massachusetts",400,69,0,12,0,12,8,12,0,12,0,12,0,12,20,25,29,23,0,12,27,24,35,29,23,22,52,42,23,26,40,32,143,64
1500000US250277411011,250277411011,"Block Group 1, Census Tract 7411.01, Worcester County, Massachusetts",390,67,0,12,45,35,37,26,0,12,9,15,17,20,14,19,0,12,0,12,0,12,15,18,61,39,69,49,80,55,18,20,25,23
1500000US250277411012,250277411012,"Block Group 2, Census Tract 7411.01, Worcester County, Massachusetts",653,83,0,12,7,11,0,12,33,48,0,12,30,26,14,17,0,12,0,12,0,12,21,25,26,20,87,44,56,33,92,49,287,67
1500000US250277411013,250277411013,"Block Group 3, Census Tract 7411.01, Worcester County, Massachusetts",618,77,37,46,0,12,0,12,0,12,27,25,0,12,14,17,0,12,30,27,43,41,28,25,87,54,53,36,65,38,74,38,160,46
1500000US250277411021,250277411021,"Block Group 1, Census Tract 7411.02, Worcester County, Massachusetts",313,60,7,11,0,12,8,13,0,12,0,12,9,14,0,12,0,12,0,12,22,27,24,35,13,17,25,20,15,18,52,35,138,51
1500000US250277411022,250277411022,"Block Group 2, Census Tract 7411.02, Worcester County, Massachusetts",678,75,25,20,0,12,0,12,0,12,0,12,0,12,7,11,6,10,8,13,32,29,42,39,27,23,94,69,71,51,104,61,262,69
1500000US250277411023,250277411023,"Block Group 3, Census Tract 7411.02, Worcester County, Massachusetts",269,54,12,19,13,20,0,12,8,14,6,10,0,12,0,12,0,12,0,12,8,13,7,12,29,22,27,28,13,21,35,30,111,42
1500000US250277411024,250277411024,"Block Group 4, Census Tract 7411.02, Worcester County, Massachusetts",482,75,0,12,0,12,0,12,24,38,29,37,0,12,7,11,0,12,65,53,11,18,24,21,75,40,34,32,13,20,89,45,111,42
1500000US250277423001,250277423001,"Block Group 1, Census Tract 7423, Worcester County, Massachusetts",430,81,27,43,7,12,12,20,55,55,26,26,10,17,9,14,12,18,0,12,12,17,18,21,70,39,58,32,26,20,37,30,51,33
1500000US250277423002,250277423002,"Block Group 2, Census Tract 7423, Worcester County, Massachusetts",280,63,18,20,0,12,9,16,0,12,0,12,0,12,7,12,6,9,30,35,8,13,42,47,25,22,9,14,13,16,37,27,76,35
1500000US250277423003,250277423003,"Block Group 3, Census Tract 7423, Worcester County, Massachusetts",261,66,0,12,0,12,0,12,18,21,0,12,0,12,0,12,16,17,0,12,34,48,24,21,13,13,44,39,30,27,42,23,40,26
1500000US250277423004,250277423004,"Block Group 4, Census Tract 7423, Worcester County, Massachusetts",415,82,10,15,9,16,0,12,13,20,26,41,14,13,8,11,15,17,17,18,28,25,81,61,84,60,27,30,60,53,0,12,23,18
1500000US250277423005,250277423005,"Block Group 5, Census Tract 7423, Worcester County, Massachusetts",275,66,13,21,0,12,0,12,40,50,19,22,10,16,0,12,17,20,0,12,35,34,14,16,45,31,29,21,10,15,31,27,12,17
1500000US250277424011,250277424011,"Block Group 1, Census Tract 7424.01, Worcester County, Massachusetts",902,76,28,27,0,12,0,12,7,11,0,12,8,13,8,13,14,21,6,10,36,25,20,18,58,37,55,34,114,49,169,49,379,80
1500000US250277424012,250277424012,"Block Group 2, Census Tract 7424.01, Worcester County, Massachusetts",716,52,0,12,9,13,10,15,0,12,0,12,5,8,9,13,8,12,8,12,27,20,23,35,57,46,81,39,87,41,122,46,270,69
1500000US250277424021,250277424021,"Block Group 1, Census Tract 7424.02, Worcester County, Massachusetts",922,104,12,19,0,12,0,12,24,27,19,23,0,12,36,40,0,12,6,9,37,45,114,61,142,67,82,55,121,61,189,84,140,54
1500000US250277424022,250277424022,"Block Group 2, Census Tract 7424.02, Worcester County, Massachusetts",405,52,20,30,0,12,9,13,0,12,32,34,0,12,11,17,0,12,0,12,23,24,8,12,20,19,54,38,25,25,79,40,124,57
1500000US250277431001,250277431001,"Block Group 1, Census Tract 7431, Worcester County, Massachusetts",805,114,21,33,14,22,0,12,0,12,0,12,43,66,0,12,0,12,0,12,13,21,12,19,112,71,156,91,71,58,176,72,187,84
1500000US250277431002,250277431002,"Block Group 2, Census Tract 7431, Worcester County, Massachusetts",842,128,14,24,27,32,0,12,17,27,15,23,84,70,27,31,28,33,36,41,0,12,39,37,99,62,177,86,60,51,87,45,132,92
1500000US250277431003,250277431003,"Block Group 3, Census Tract 7431, Worcester County, Massachusetts",417,97,42,32,13,21,49,62,48,46,0,12,26,30,0,12,0,12,0,12,26,31,16,24,35,41,20,23,12,19,80,84,50,39
1500000US250277431004,250277431004,"Block Group 4, Census Tract 7431, Worcester County, Massachusetts",677,92,0,12,0,12,0,12,0,12,15,24,0,12,42,62,0,12,27,31,0,12,42,31,44,42,120,68,48,48,125,69,214,85
1500000US250277441011,250277441011,"Block Group 1, Census Tract 7441.01, Worcester County, Massachusetts",443,76,0,12,13,22,0,12,52,65,0,12,12,20,0,12,16,24,0,12,12,19,37,41,31,35,57,45,54,45,144,69,15,24
1500000US250277441012,250277441012,"Block Group 2, Census Tract 7441.01, Worcester County, Massachusetts",775,125,68,84,42,40,13,21,15,23,33,39,14,23,15,24,30,36,0,12,62,79,112,85,163,105,127,91,0,12,42,39,39,40
1500000US250277441013,250277441013,"Block Group 3, Census Tract 7441.01, Worcester County, Massachusetts",509,92,0,12,0,12,9,16,25,29,0,12,54,68,0,12,13,21,29,35,0,12,41,31,82,84,74,54,40,38,74,56,68,54
1500000US250277441014,250277441014,"Block Group 4, Census Tract 7441.01, Worcester County, Massachusetts",654,131,16,24,70,86,0,12,26,28,0,12,13,21,13,22,42,46,55,70,56,46,85,83,79,70,69,52,48,37,40,39,42,34
1500000US250277441015,250277441015,"Block Group 5, Census Tract 7441.01, Worcester County, Massachusetts",625,76,19,32,0,12,13,21,0,12,0,12,14,23,20,31,12,21,0,12,24,26,41,30,73,46,61,43,53,39,99,63,196,77
1500000US250277441021,250277441021,"Block Group 1, Census Tract 7441.02, Worcester County, Massachusetts",984,99,80,75,33,31,0,12,11,16,26,23,21,25,18,20,96,67,38,30,31,28,86,49,121,77,164,75,101,73,114,54,44,25
1500000US250277441022,250277441022,"Block Group 2, Census Tract 7441.02, Worcester County, Massachusetts",1045,99,19,21,62,60,49,41,12,18,55,54,9,14,36,31,9,14,45,33,56,34,84,58,135,71,112,58,107,50,194,76,61,33
1500000US250277442001,250277442001,"Block Group 1, Census Tract 7442, Worcester County, Massachusetts",360,147,0,12,47,77,13,21,16,26,0,12,12,20,0,12,0,12,45,43,28,41,51,67,61,71,59,72,14,22,0,12,14,23
1500000US250277442002,250277442002,"Block Group 2, Census Tract 7442, Worcester County, Massachusetts",385,116,13,20,13,21,28,31,14,23,16,27,48,70,0,12,16,25,0,12,14,24,38,34,48,48,68,78,12,20,41,52,16,25
1500000US250277442003,250277442003,"Block Group 3, Census Tract 7442, Worcester County, Massachusetts",1158,189,30,36,16,25,41,66,11,17,57,47,42,41,44,71,87,75,58,74,131,103,42,38,130,93,203,104,90,62,90,67,86,67
1500000US250277442004,250277442004,"Block Group 4, Census Tract 7442, Worcester County, Massachusetts",604,115,31,35,0,12,51,62,15,24,46,56,16,27,48,46,13,23,0,12,13,20,99,74,24,26,62,58,16,28,124,78,46,52
1500000US250277442005,250277442005,"Block Group 5, Census Tract 7442, Worcester County, Massachusetts",371,114,0,12,0,12,0,12,19,29,13,23,15,24,13,22,24,30,0,12,0,12,62,74,168,113,36,39,0,12,0,12,21,34
1500000US250277443001,250277443001,"Block Group 1, Census Tract 7443, Worcester County, Massachusetts",421,92,0,12,0,12,14,22,21,24,33,51,0,12,17,19,55,54,0,12,25,24,85,61,92,57,39,49,40,41,0,12,0,12
1500000US250277443002,250277443002,"Block Group 2, Census Tract 7443, Worcester County, Massachusetts",441,102,76,60,56,45,34,26,0,12,51,49,30,38,0,12,6,10,0,12,74,66,56,38,23,23,0,12,7,12,8,13,20,18
1500000US250277443003,250277443003,"Block Group 3, Census Tract 7443, Worcester County, Massachusetts",345,95,37,45,20,23,25,39,0,12,0,12,18,23,0,12,36,32,5,10,39,39,75,58,19,20,48,42,11,17,8,13,4,7
1500000US250277443004,250277443004,"Block Group 4, Census Tract 7443, Worcester County, Massachusetts",399,87,0,12,11,16,0,12,0,12,42,48,11,18,28,32,20,22,39,40,55,38,28,31,76,51,69,47,20,32,0,12,0,12
1500000US250277444001,250277444001,"Block Group 1, Census Tract 7444, Worcester County, Massachusetts",443,98,0,12,8,12,7,12,0,12,15,18,18,22,0,12,0,12,43,48,39,31,25,26,137,71,81,65,29,26,20,25,21,27
1500000US250277444002,250277444002,"Block Group 2, Census Tract 7444, Worcester County, Massachusetts",685,99,0,12,8,12,14,16,27,26,57,49,15,19,26,42,0,12,32,24,31,27,126,74,83,70,90,52,97,43,42,32,37,48
1500000US250277444003,250277444003,"Block Group 3, Census Tract 7444, Worcester County, Massachusetts",423,93,34,39,8,12,62,66,0,12,4,8,14,22,52,32,31,35,10,15,10,16,80,49,101,57,9,13,0,12,0,12,8,12
1500000US250277451001,250277451001,"Block Group 1, Census Tract 7451, Worcester County, Massachusetts",909,122,0,12,10,16,34,38,12,20,35,38,48,45,34,38,30,36,0,12,70,62,20,24,84,63,255,109,97,67,71,57,109,67
1500000US250277451002,250277451002,"Block Group 2, Census Tract 7451, Worcester County, Massachusetts",601,121,44,42,55,39,26,31,31,37,27,23,44,42,15,24,0,12,0,12,46,53,117,86,65,77,62,41,37,45,20,32,12,19
1500000US250277451003,250277451003,"Block Group 3, Census Tract 7451, Worcester County, Massachusetts",722,123,68,75,0,12,38,44,0,12,0,12,0,12,0,12,17,26,0,12,29,49,46,51,40,34,143,93,80,63,103,58,158,78
1500000US250277461001,250277461001,"Block Group 1, Census Tract 7461, Worcester County, Massachusetts",698,90,0,12,0,12,40,38,14,22,0,12,14,22,19,22,13,21,0,12,12,18,49,51,166,85,81,67,66,53,87,54,137,75
1500000US250277461002,250277461002,"Block Group 2, Census Tract 7461, Worcester County, Massachusetts",495,81,14,23,14,20,0,12,0,12,25,31,30,33,29,35,0,12,0,12,23,27,50,49,90,72,17,27,53,45,62,58,88,48
1500000US250277461003,250277461003,"Block Group 3, Census Tract 7461, Worcester County, Massachusetts",871,89,0,12,0,12,21,32,0,12,0,12,13,21,13,20,13,20,7,12,14,24,51,43,75,52,109,68,82,54,195,92,278,84
1500000US250277471011,250277471011,"Block Group 1, Census Tract 7471.01, Worcester County, Massachusetts",1065,104,0,12,9,13,15,18,0,12,8,12,40,43,0,12,53,26,50,38,31,28,136,64,243,85,141,68,152,86,108,53,79,46
1500000US250277471012,250277471012,"Block Group 2, Census Tract 7471.01, Worcester County, Massachusetts",325,59,0,12,16,18,19,29,30,33,26,26,15,16,28,23,7,12,30,37,23,24,15,16,30,24,34,28,17,18,18,20,17,26
1500000US250277471013,250277471013,"Block Group 3, Census Tract 7471.01, Worcester County, Massachusetts",503,95,8,12,26,41,0,12,0,12,17,19,32,40,15,17,15,17,8,12,100,54,43,39,92,58,65,51,51,41,19,27,12,20
1500000US250277471021,250277471021,"Block Group 1, Census Tract 7471.02, Worcester County, Massachusetts",607,91,14,16,8,14,21,19,17,27,0,12,52,39,9,15,6,9,17,21,57,51,42,28,86,42,75,41,102,53,53,37,48,28
1500000US250277471022,250277471022,"Block Group 2, Census Tract 7471.02, Worcester County, Massachusetts",938,118,32,39,45,50,91,74,62,62,10,14,24,23,19,21,18,22,19,22,119,65,71,46,94,57,90,48,88,50,92,49,64,76
1500000US250277481001,250277481001,"Block Group 1, Census Tract 7481, Worcester County, Massachusetts",704,70,17,18,35,29,17,16,22,26,50,31,11,15,40,33,27,33,40,23,48,33,53,28,55,26,71,42,83,37,94,37,41,22
1500000US250277481002,250277481002,"Block Group 2, Census Tract 7481, Worcester County, Massachusetts",454,57,0,12,10,10,9,10,11,11,13,13,11,11,0,12,8,8,0,12,18,14,54,27,75,34,60,33,58,35,83,29,44,29
1500000US250277491001,250277491001,"Block Group 1, Census Tract 7491, Worcester County, Massachusetts",606,91,0,12,37,57,11,19,21,23,25,30,0,12,9,14,0,12,10,15,64,40,81,52,25,29,190,105,13,22,81,55,39,32
1500000US250277491002,250277491002,"Block Group 2, Census Tract 7491, Worcester County, Massachusetts",952,123,0,12,0,12,63,66,0,12,15,26,19,23,0,12,21,24,11,19,51,42,145,72,160,101,129,85,62,53,187,109,89,75
1500000US250277491003,250277491003,"Block Group 3, Census Tract 7491, Worcester County, Massachusetts",585,92,29,34,11,18,0,12,33,32,10,16,0,12,0,12,9,15,0,12,66,70,14,24,128,60,42,39,41,42,142,67,60,51
1500000US250277491004,250277491004,"Block Group 4, Census Tract 7491, Worcester County, Massachusetts",475,108,0,12,0,12,0,12,16,25,12,19,11,18,0,12,0,12,45,56,14,21,9,16,80,54,61,74,82,42,90,80,55,49
1500000US250277492001,250277492001,"Block Group 1, Census Tract 7492, Worcester County, Massachusetts",843,147,12,19,0,12,0,12,35,33,18,26,94,86,72,74,24,28,12,19,74,69,96,65,75,66,171,125,15,25,120,60,25,29
1500000US250277492002,250277492002,"Block Group 2, Census Tract 7492, Worcester County, Massachusetts",1296,175,49,38,43,42,113,81,15,25,69,66,28,32,26,22,48,44,46,59,68,70,134,97,123,64,203,114,131,77,132,106,68,59
1500000US250277501001,250277501001,"Block Group 1, Census Tract 7501, Worcester County, Massachusetts",423,114,0,12,29,33,0,12,80,83,15,24,19,33,15,24,27,31,37,40,0,12,52,47,69,59,16,25,0,12,27,29,37,32
1500000US250277501002,250277501002,"Block Group 2, Census Tract 7501, Worcester County, Massachusetts",1127,164,29,35,65,48,32,37,0,12,60,61,16,27,80,77,0,12,39,45,193,123,152,103,219,108,92,77,43,41,75,60,32,37
1500000US250277501003,250277501003,"Block Group 3, Census Tract 7501, Worcester County, Massachusetts",807,135,67,82,47,50,69,49,0,12,78,71,63,54,14,23,15,23,14,22,46,46,0,12,152,72,47,45,64,79,37,40,94,67
1500000US250277502001,250277502001,"Block Group 1, Census Tract 7502, Worcester County, Massachusetts",205,68,0,12,0,12,0,12,0,12,10,16,51,63,17,29,0,12,11,17,11,16,0,12,0,12,33,28,16,24,11,19,45,37
1500000US250277502002,250277502002,"Block Group 2, Census Tract 7502, Worcester County, Massachusetts",983,156,11,17,81,80,42,52,0,12,0,12,56,61,49,54,24,28,0,12,155,101,57,42,196,105,129,97,72,54,25,41,86,47
1500000US250277502003,250277502003,"Block Group 3, Census Tract 7502, Worcester County, Massachusetts",476,114,12,18,0,12,11,19,26,31,0,12,45,51,10,17,26,30,10,18,27,33,69,81,46,44,26,28,60,87,93,81,15,24
1500000US250277502004,250277502004,"Block Group 4, Census Tract 7502, Worcester County, Massachusetts",986,126,0,12,11,17,37,58,0,12,41,53,22,25,0,12,16,26,28,32,35,40,44,36,167,87,132,66,140,104,106,64,207,80
1500000US250277503001,250277503001,"Block Group 1, Census Tract 7503, Worcester County, Massachusetts",1134,90,94,74,75,63,73,60,30,26,49,54,45,50,46,49,25,24,44,40,107,79,69,38,175,66,74,49,54,34,114,61,60,38
1500000US250277511011,250277511011,"Block Group 1, Census Tract 7511.01, Worcester County, Massachusetts",963,155,12,22,58,72,43,65,0,12,59,44,10,16,55,67,12,20,0,12,43,40,0,12,189,116,150,95,91,65,202,95,39,47
1500000US250277511012,250277511012,"Block Group 2, Census Tract 7511.01, Worcester County, Massachusetts",717,131,0,12,13,21,0,12,0,12,17,27,0,12,16,27,21,32,15,24,33,37,41,38,137,94,45,56,53,40,115,70,211,86
1500000US250277511013,250277511013,"Block Group 3, Census Tract 7511.01, Worcester County, Massachusetts",503,103,0,12,13,21,0,12,12,19,0,12,39,60,46,72,0,12,0,12,68,82,95,69,44,34,143,86,26,29,17,26,0,12
